,zpid,address,zipcode,latitude,longitude,beds,baths,area,dateSold,yearBuilt,lotSize,zestimate,sellingPrice,sellerAgent,sellerAgentUrl,buyerAgent,buyerAgentUrl,listedAt,firstListingPrice,timesListed,zEstimate_at_listing,zEstimate_date,url
111,15572403,"967 Stony Hill Rd, Redwood City, CA 94061",94061,37.457506,-122.252125,4,4.0,2481,2019-06-07 15:00:00,1957,7701.0,2781903.0,2850000.0,Lena Griffin,https://www.zillow.com/profile/LenaGriffin/,Judy Citron,https://www.zillow.com/profile/Judy-Citron/,2019-04-19 16:38:00,2795000.0,1,2083781.0,2019-03-31,https://www.zillow.com/homedetails/967-Stony-Hill-Rd-Redwood-City-CA-94061/15572403_zpid/
112,15590072,"543 Edgecliff Way, Redwood City, CA 94062",94062,37.458168,-122.261016,3,3.0,1870,2019-06-06 00:00:00,1971,7440.0,2064768.0,2115000.0,Mary and Brent Gullixson,https://www.zillow.com/profile/Atherton-CA-Estates/,Tara Jaramillo,https://www.zillow.com/profile/Tara-Jaramillo9/,2019-05-03 17:18:00,1995000.0,1,1903822.0,2019-04-30,https://www.zillow.com/homedetails/543-Edgecliff-Way-Redwood-City-CA-94062/15590072_zpid/
113,15570909,"229 Sylvan Way, Emerald Hills, CA 94062",94062,37.470603,-122.274262,3,3.0,2420,2019-06-04 15:00:00,1970,10001.0,1953073.0,2000000.0,DiPali Shah,https://www.zillow.com/profile/DiPalIShahBroker/,Mita Ukhalkar,https://www.zillow.com/profile/mitarealty0/,2019-04-27 07:41:00,1998000.0,1,2167167.0,2019-03-31,https://www.zillow.com/homedetails/229-Sylvan-Way-Emerald-Hills-CA-94062/15570909_zpid/
114,15559264,"133 Cervantes Rd, Redwood City, CA 94062",94062,37.476872,-122.269251,4,3.0,2680,2019-06-03 00:00:00,1962,18299.0,2267851.0,2322000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,,,2019-03-04 10:04:00,2249000.0,1,2198505.0,2019-02-28,https://www.zillow.com/homedetails/133-Cervantes-Rd-Redwood-City-CA-94062/15559264_zpid/
115,15590138,"1029 Wilmington Way, Emerald Hills, CA 94062",94062,37.456813,-122.264064,5,4.75,3900,2019-06-03 00:00:00,1988,15942.0,2729821.0,2795000.0,Alex Lehr,https://www.zillow.com/profile/Alex-Lehr/,,,2019-03-07 14:04:00,2995000.0,1,3166384.0,2019-02-28,https://www.zillow.com/homedetails/1029-Wilmington-Way-Emerald-Hills-CA-94062/15590138_zpid/
116,15574380,"2832 Brewster Ave, Redwood City, CA 94062",94062,37.474803,-122.252062,5,3.0,2360,2019-06-03 00:00:00,1971,9500.0,1977777.0,2025000.0,Tom Huff,https://www.zillow.com/profile/Tom-Huff/,,,2018-10-11 15:23:00,1949000.0,1,2193659.0,2018-09-30,https://www.zillow.com/homedetails/2832-Brewster-Ave-Redwood-City-CA-94062/15574380_zpid/
117,15589565,"655 Hillcrest Way, Redwood City, CA 94062",94062,37.463293,-122.269555,4,2.0,2800,2019-05-30 00:00:00,1948,43000.0,2806629.0,2000000.0,,,Tracy Peer,https://www.zillow.com/profile/TracyRoomRE/,2019-02-23 19:54:00,2500000.0,1,2309028.0,2019-01-31,https://www.zillow.com/homedetails/655-Hillcrest-Way-Redwood-City-CA-94062/15589565_zpid/
118,15563663,"35 Jeter St, Redwood City, CA 94062",94062,37.483744,-122.246863,3,3.0,2711,2019-05-29 08:00:00,1992,9099.0,2597843.0,2288000.0,Douglas Andrew Gonzalez,https://www.zillow.com/profile/dgonzalez/,Casey K Sternsmith,https://www.zillow.com/profile/Sternsmith-Group/,2019-04-01 10:19:00,1998000.0,1,2369210.0,2019-03-31,https://www.zillow.com/homedetails/35-Jeter-St-Redwood-City-CA-94062/15563663_zpid/
119,15563627,"35 Hudson St, Redwood City, CA 94062",94062,37.484982,-122.245296,5,3.0,3690,2019-05-24 08:00:00,1907,9099.0,2604106.0,3100000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,Jaime Lynn Jones and Julie Mariani Cassel,https://www.zillow.com/profile/Jaime-and-Julie/,2019-01-31 15:28:00,3195000.0,2,2796817.0,2019-01-31,https://www.zillow.com/homedetails/35-Hudson-St-Redwood-City-CA-94062/15563627_zpid/
120,15590068,"3973 Jefferson Ave, Emerald Hills, CA 94062",94062,37.458853,-122.262666,4,4.0,3080,2019-05-24 00:00:00,1987,8250.0,2390973.0,2445000.0,Margot Lockwood,https://www.zillow.com/profile/Margot72/,Sue Crawford,https://www.zillow.com/profile/sue.crawford,2019-04-22 07:30:00,2395000.0,1,2283263.0,2019-03-31,https://www.zillow.com/homedetails/3973-Jefferson-Ave-Emerald-Hills-CA-94062/15590068_zpid/
121,15575327,"1169 Fernside St, Redwood City, CA 94061",94061,37.46094,-122.246476,4,2.0,1810,2019-05-24 00:00:00,1953,7187.0,1981202.0,2025000.0,,,Andrea Kohler,https://www.zillow.com/profile/Andrea-Kohler/,2019-05-03 16:04:00,1695000.0,1,1737454.0,2019-04-30,https://www.zillow.com/homedetails/1169-Fernside-St-Redwood-City-CA-94061/15575327_zpid/
122,15590593,"23 Alverno Ct, Redwood City, CA 94061",94061,37.453247,-122.262707,2,3.0,2800,2019-05-21 00:00:00,1983,4909.0,2062160.0,2108000.0,,,,,2019-04-21 21:41:00,1995000.0,1,1989562.0,2019-03-31,https://www.zillow.com/homedetails/23-Alverno-Ct-Redwood-City-CA-94061/15590593_zpid/
123,15571698,"845 Mohican Way, Redwood City, CA 94062",94062,37.461326,-122.260001,4,3.0,2590,2019-05-20 00:00:00,1966,7348.0,2005661.0,2050000.0,,,Carly Seiff,https://www.zillow.com/profile/cbaleix/,,,0,2106964.0,2019-04-30,https://www.zillow.com/homedetails/845-Mohican-Way-Redwood-City-CA-94062/15571698_zpid/
124,15570946,"20 W Summit Dr, Emerald Hills, CA 94062",94062,37.470196,-122.268956,4,3.0,1740,2019-05-17 00:00:00,1948,9382.0,2104254.0,2150000.0,Violaine Mraihi,https://www.zillow.com/profile/violaine/,James Steele,https://www.zillow.com/profile/James-Steele5/,2019-04-12 08:19:00,2025000.0,1,2091485.0,2019-03-31,https://www.zillow.com/homedetails/20-W-Summit-Dr-Emerald-Hills-CA-94062/15570946_zpid/
125,15589643,"744 Lakeview Way, Redwood City, CA 94062",94062,37.464333,-122.266838,4,3.5,3000,2019-05-16 08:00:00,1995,12197.0,2471275.0,2525000.0,Brian Dakin,https://www.zillow.com/profile/briandakin/,Deborah Kehrberg,https://www.zillow.com/profile/deborah790/,2019-04-12 15:28:00,2550000.0,1,2601442.0,2019-03-31,https://www.zillow.com/homedetails/744-Lakeview-Way-Redwood-City-CA-94062/15589643_zpid/
126,15574592,"759 Upland Rd, Redwood City, CA 94062",94062,37.470756,-122.253521,4,4.0,2790,2019-05-16 00:00:00,1960,14300.0,2373688.0,2425000.0,Valerie Soltau,https://www.zillow.com/profile/valeriesoltau/,Joanie Cattermole,https://www.zillow.com/profile/aprjoanie/,2019-03-18 06:55:00,2550000.0,1,2637746.0,2019-02-28,https://www.zillow.com/homedetails/759-Upland-Rd-Redwood-City-CA-94062/15574592_zpid/
127,15563618,"64 Grand St, Redwood City, CA 94062",94062,37.484691,-122.244301,4,4.0,2377,2019-05-15 00:00:00,1922,9100.0,2522587.0,2050000.0,,,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2019-04-18 22:29:00,1700000.0,1,2085547.0,2019-03-31,https://www.zillow.com/homedetails/64-Grand-St-Redwood-City-CA-94062/15563618_zpid/
128,15564913,"1042 Madison Ave, Redwood City, CA 94061",94061,37.47502,-122.237559,4,2.5,1650,2019-05-13 15:00:00,1937,9931.0,1101590.0,2250000.0,,,Robert Pedro,https://www.zillow.com/profile/Signature-Realty/,,,0,1777121.0,2019-04-30,https://www.zillow.com/homedetails/1042-Madison-Ave-Redwood-City-CA-94061/15564913_zpid/
129,15559399,"35 Granite Ct, San Carlos, CA 94070",94070,37.485039,-122.269113,5,4.0,3500,2019-05-12 15:00:00,1960,8437.0,2135660.0,2180000.0,Sophie Ravel,https://www.zillow.com/profile/Sophie-Ravel/,Disen Cai,https://www.zillow.com/profile/Disen-Cai/,2019-03-22 10:05:00,2298000.0,1,2382725.0,2019-02-28,https://www.zillow.com/homedetails/35-Granite-Ct-San-Carlos-CA-94070/15559399_zpid/
130,15591192,"2063 Washington Ave, Redwood City, CA 94061",94061,37.461092,-122.234472,3,2.0,1800,2019-05-06 00:00:00,1951,6499.0,1960025.0,2000000.0,Team Bedbury,https://www.zillow.com/profile/Bedbury-Group/,Kalena Masching,https://www.zillow.com/profile/kalenamasching3/,2019-04-22 10:22:00,1848000.0,1,1895561.0,2019-03-31,https://www.zillow.com/homedetails/2063-Washington-Ave-Redwood-City-CA-94061/15591192_zpid/
131,15590554,"6 Woodleaf Ave, Redwood City, CA 94061",94061,37.449422,-122.259778,5,4.0,4430,2019-05-03 00:00:00,1982,16073.0,3419511.0,3488000.0,,,,,2019-03-15 17:42:00,3488000.0,1,3612301.0,2019-02-28,https://www.zillow.com/homedetails/6-Woodleaf-Ave-Redwood-City-CA-94061/15590554_zpid/
132,68549631,"214 Sylvan Way, Emerald Hills, CA 94062",94062,37.471104,-122.274727,5,5.0,3690,2019-05-02 08:00:00,2006,15598.0,3245395.0,3310000.0,Diana Walsh,https://www.zillow.com/profile/user3980579/,Willoughby Thorn,https://www.zillow.com/profile/Willoughby-Thorn/,2019-04-05 13:36:00,2948000.0,1,3233218.0,2019-03-31,https://www.zillow.com/homedetails/214-Sylvan-Way-Emerald-Hills-CA-94062/68549631_zpid/
133,15590146,"1020 Wilmington Way, Emerald Hills, CA 94062",94062,37.456604,-122.26522,4,3.0,3180,2019-05-01 15:00:00,1939,18900.0,2868253.0,2925000.0,Ellen Larios,https://www.zillow.com/profile/Ellen-Larios/,Team Bedbury,https://www.zillow.com/profile/Bedbury-Group/,,,0,2786681.0,2019-04-30,https://www.zillow.com/homedetails/1020-Wilmington-Way-Emerald-Hills-CA-94062/15590146_zpid/
134,15559095,"870 Cabot Ct, San Carlos, CA 94070",94070,37.486588,-122.282423,3,2.5,2430,2019-04-30 00:00:00,1981,16552.0,2373243.0,2420000.0,,,Leila Sisneros,https://www.zillow.com/profile/Leila-M.-Sisneros/,2019-03-22 08:38:00,2289000.0,1,2248929.0,2019-02-28,https://www.zillow.com/homedetails/870-Cabot-Ct-San-Carlos-CA-94070/15559095_zpid/
135,15559586,"2780 Bromley Dr, San Carlos, CA 94070",94070,37.48293,-122.26628,5,2.5,2440,2019-04-29 00:00:00,1960,8899.0,2155709.0,2198000.0,Greg Garcia,https://www.zillow.com/profile/user529363/,Carrie and Grant Du Bois,https://www.zillow.com/profile/Carrie-and-Grant-Du-Bois/,2019-03-04 06:34:00,2198000.0,1,2173953.0,2019-02-28,https://www.zillow.com/homedetails/2780-Bromley-Dr-San-Carlos-CA-94070/15559586_zpid/
136,15589540,"682 Handley Trl, Emerald Hills, CA 94062",94062,37.465372,-122.269293,3,3.0,2250,2019-04-29 00:00:00,1946,13198.0,2059595.0,2100000.0,Janet Pepe Davis,https://www.zillow.com/profile/janetpepedavis/,,,2019-03-15 16:10:00,2088500.0,1,2133392.0,2019-02-28,https://www.zillow.com/homedetails/682-Handley-Trl-Emerald-Hills-CA-94062/15589540_zpid/
137,15590506,"1055 Eden Bower Ln, Redwood City, CA 94061",94061,37.451412,-122.257476,3,2.0,2532,2019-04-26 15:00:00,1968,10680.0,2430778.0,2375000.0,Cliff Whearley,https://www.zillow.com/profile/cliffwhearley/,Sharon Witte,https://www.zillow.com/profile/sharon-witte/,2019-03-11 07:19:00,2258000.0,1,2166862.0,2019-02-28,https://www.zillow.com/homedetails/1055-Eden-Bower-Ln-Redwood-City-CA-94061/15590506_zpid/
138,15570923,"125 Springdale Way, Emerald Hills, CA 94062",94062,37.472322,-122.271619,4,3.0,3090,2019-04-26 00:00:00,1990,13050.0,2059119.0,2099000.0,Alex Lehr,https://www.zillow.com/profile/Alex-Lehr/,Tung Nguyen,https://www.zillow.com/profile/TungREbroker/,2019-03-07 08:49:00,2099000.0,1,2548461.0,2019-02-28,https://www.zillow.com/homedetails/125-Springdale-Way-Emerald-Hills-CA-94062/15570923_zpid/
139,15562833,"958 Blandford Blvd, Redwood City, CA 94062",94062,37.48396,-122.252322,3,4.0,2880,2019-04-23 08:00:00,1948,9469.0,2439855.0,2486250.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,Brian Ayer,https://www.zillow.com/profile/brianayer/,2018-10-26 10:57:00,2695000.0,1,2816525.0,2018-09-30,https://www.zillow.com/homedetails/958-Blandford-Blvd-Redwood-City-CA-94062/15562833_zpid/
140,15562669,"210 Montalvo Rd, Redwood City, CA 94062",94062,37.477421,-122.27446,4,3.0,3200,2019-04-19 00:00:00,1988,19998.0,2699295.0,2750000.0,,,Travis Conte,https://www.zillow.com/profile/TravisConte/,2018-09-24 09:28:00,2895000.0,1,2645735.0,2018-08-31,https://www.zillow.com/homedetails/210-Montalvo-Rd-Redwood-City-CA-94062/15562669_zpid/
141,15575494,"1176 Fairview Ave, Redwood City, CA 94061",94061,37.465302,-122.239852,4,4.0,2010,2019-04-17 00:00:00,1949,8398.0,2066526.0,2105000.0,Tim Anderson,https://www.zillow.com/profile/timanderson18/,Alan Bien,https://www.zillow.com/profile/Alan-Bien-Realtor/,2019-01-28 09:34:00,2150000.0,2,1993724.0,2018-12-31,https://www.zillow.com/homedetails/1176-Fairview-Ave-Redwood-City-CA-94061/15575494_zpid/
142,15572770,"1438 Edgewood Rd, Redwood City, CA 94062",94062,37.479456,-122.260335,4,3.0,2610,2019-04-11 00:00:00,1929,27299.0,2342556.0,2385000.0,,,,,2018-11-12 10:03:00,2650000.0,1,2331013.0,2018-10-31,https://www.zillow.com/homedetails/1438-Edgewood-Rd-Redwood-City-CA-94062/15572770_zpid/
143,15572843,"1226 Edgewood Rd, Redwood City, CA 94062",94062,37.482436,-122.256801,3,3.0,2200,2019-04-08 00:00:00,1963,16199.0,2014012.0,2050000.0,Kathy Zmay,https://www.zillow.com/profile/redwoodcityisgrowing/,,,2019-03-01 07:34:00,1996000.0,1,2130705.0,2019-02-28,https://www.zillow.com/homedetails/1226-Edgewood-Rd-Redwood-City-CA-94062/15572843_zpid/
144,15572777,"239 Upland Rd, Redwood City, CA 94062",94062,37.479135,-122.257941,5,4.0,3435,2019-04-08 00:00:00,1993,22928.0,2991242.0,2890000.0,,,,,2018-09-24 09:55:00,3328000.0,2,3505662.0,2018-08-31,https://www.zillow.com/homedetails/239-Upland-Rd-Redwood-City-CA-94062/15572777_zpid/
145,15559480,"760 Terrace Rd, San Carlos, CA 94070",94070,37.486234,-122.266568,5,5.0,3820,2019-04-04 00:00:00,1981,9975.0,2378295.0,2420000.0,Stella Kwak Johnson,https://www.zillow.com/profile/StellaKwakJohnson/,,,2019-01-04 13:59:00,2699000.0,1,2855825.0,2018-12-31,https://www.zillow.com/homedetails/760-Terrace-Rd-San-Carlos-CA-94070/15559480_zpid/
146,249628604,"863 Vista Dr, Emerald Hills, CA 94062",94062,37.46552,-122.255058,4,4.0,3109,2019-04-04 00:00:00,2019,10558.0,2982915.0,3200000.0,Tom Sudano,https://www.zillow.com/profile/Tom-Sudano/,Samuel Pilli,https://www.zillow.com/profile/Samuel-Pilli/,2019-01-31 14:04:00,3388000.0,1,2395712.0,2019-01-31,https://www.zillow.com/homedetails/863-Vista-Dr-Emerald-Hills-CA-94062/249628604_zpid/
147,15559458,"2621 Debbie Pl, San Carlos, CA 94070",94070,37.485769,-122.264922,3,2.0,1890,2019-04-02 15:00:00,1965,5601.0,2182098.0,2220000.0,Greg Celotti,https://www.zillow.com/profile/gcelotti1/,Lynn Carteris,https://www.zillow.com/profile/LynnCarteris/,2019-03-08 00:17:00,1898000.0,1,2010393.0,2019-02-28,https://www.zillow.com/homedetails/2621-Debbie-Pl-San-Carlos-CA-94070/15559458_zpid/
148,15562804,"47 Turnsworth Ave, Redwood City, CA 94062",94062,37.482043,-122.251996,3,2.0,2010,2019-03-28 00:00:00,1932,9500.0,2457720.0,2500000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,,,2019-03-14 12:51:00,2095000.0,1,2048807.0,2019-02-28,https://www.zillow.com/homedetails/47-Turnsworth-Ave-Redwood-City-CA-94062/15562804_zpid/
149,15570818,"1888 Cordilleras Rd, Emerald Hills, CA 94062",94062,37.473456,-122.266129,4,3.5,3000,2019-03-28 00:00:00,1956,13899.0,2519112.0,2575000.0,Sam Anagnostou,https://www.zillow.com/profile/Sam-Anagnostou/,,,2019-03-04 10:14:00,2625000.0,1,2640522.0,2019-02-28,https://www.zillow.com/homedetails/1888-Cordilleras-Rd-Emerald-Hills-CA-94062/15570818_zpid/
150,15590594,"21 Alverno Ct, Redwood City, CA 94061",94061,37.45287,-122.262533,2,3.0,2400,2019-03-26 00:00:00,1983,4146.0,2113726.0,2150000.0,Sally Slate Lee,https://www.zillow.com/profile/sallylee19/,,,2019-03-04 10:01:00,1995000.0,1,1815615.0,2019-02-28,https://www.zillow.com/homedetails/21-Alverno-Ct-Redwood-City-CA-94061/15590594_zpid/
151,15571155,"415 Summit Dr, Emerald Hills, CA 94062",94062,37.469733,-122.265481,5,3.0,3260,2019-03-25 15:00:00,1995,12035.0,2536523.0,2580000.0,Jim Tierney,https://www.zillow.com/profile/jmtierney/,Eddie Azzopardi,https://www.zillow.com/profile/azzopardi/,2018-10-03 07:59:00,2765000.0,2,2716539.0,2018-09-30,https://www.zillow.com/homedetails/415-Summit-Dr-Emerald-Hills-CA-94062/15571155_zpid/
152,15571763,"3940 Brookline Way, Emerald Hills, CA 94062",94062,37.46134,-122.264118,3,3.0,1850,2019-03-18 00:00:00,1948,7479.0,2182902.0,2220000.0,Lisa Morris,https://www.zillow.com/profile/Lisa-Morris5/,,,2018-12-01 21:54:00,2248888.0,1,1391376.0,2018-11-30,https://www.zillow.com/homedetails/3940-Brookline-Way-Emerald-Hills-CA-94062/15571763_zpid/
153,15591925,"2642 Ohio Ave, Redwood City, CA 94061",94061,37.454155,-122.232799,4,5.0,3050,2019-03-15 15:00:00,1951,6050.0,2556709.0,2600000.0,John King,https://www.zillow.com/profile/JohnWadeKingRealtor/,Alison Williams,https://www.zillow.com/profile/awilliamsrwc/,2019-01-28 10:17:00,2678000.0,1,2741558.0,2018-12-31,https://www.zillow.com/homedetails/2642-Ohio-Ave-Redwood-City-CA-94061/15591925_zpid/
154,15558845,"3169 La Mesa Dr, San Carlos, CA 94070",94070,37.481281,-122.277264,3,2.0,2040,2019-03-01 00:00:00,1968,9748.0,2385306.0,2425000.0,Val Vandervort,https://www.zillow.com/profile/ValVandervort/,Caroline Dinsmore,https://www.zillow.com/profile/Caroline-Dinsmore/,2019-01-31 06:48:00,2188000.0,1,2040185.0,2019-01-31,https://www.zillow.com/homedetails/3169-La-Mesa-Dr-San-Carlos-CA-94070/15558845_zpid/
155,15572062,"3723 Jefferson Ct, Redwood City, CA 94062",94062,37.462602,-122.254803,4,4.0,3200,2019-03-01 00:00:00,1997,18700.0,2759086.0,2805000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,john doherty,https://www.zillow.com/profile/user87647554/,2018-11-02 10:23:00,2895000.0,1,3159009.0,2018-10-31,https://www.zillow.com/homedetails/3723-Jefferson-Ct-Redwood-City-CA-94062/15572062_zpid/
156,82951100,"951 Wilmington Way, Emerald Hills, CA 94062",94062,37.455541,-122.264077,5,4.0,2920,2019-02-22 16:00:00,2007,12632.0,3195563.0,3250000.0,Alex Wang,https://www.zillow.com/profile/AlexWang/,,,2019-02-11 09:53:00,2900000.0,1,2789748.0,2019-01-31,https://www.zillow.com/homedetails/951-Wilmington-Way-Emerald-Hills-CA-94062/82951100_zpid/
157,15571753,"512 Lakemead Way, Emerald Hills, CA 94062",94062,37.462031,-122.264391,4,2.0,2010,2019-02-22 16:00:00,1948,7840.0,1976333.0,2010000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,Rumana Jabeen,https://www.zillow.com/profile/Rumana-Jabeen/,2019-01-24 11:38:00,1886888.0,1,2062843.0,2018-12-31,https://www.zillow.com/homedetails/512-Lakemead-Way-Emerald-Hills-CA-94062/15571753_zpid/
158,15589611,"546 Sunset Way, Redwood City, CA 94062",94062,37.459967,-122.273684,4,3.0,3160,2019-02-22 00:00:00,1987,13068.0,2556450.0,2600000.0,Pam Tyson,https://www.zillow.com/profile/tysonsales/,,,2018-06-01 15:38:00,2795000.0,2,2608590.0,2018-05-31,https://www.zillow.com/homedetails/546-Sunset-Way-Redwood-City-CA-94062/15589611_zpid/
159,15571531,"3319 Oak Knoll Dr, Redwood City, CA 94062",94062,37.467976,-122.25898,4,4.0,2890,2019-02-20 00:00:00,1998,21549.0,2089175.0,2125000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,Susan Tanner,https://www.zillow.com/profile/susan-tanner/,2018-09-24 11:17:00,2275000.0,2,2838528.0,2018-08-31,https://www.zillow.com/homedetails/3319-Oak-Knoll-Dr-Redwood-City-CA-94062/15571531_zpid/
160,15562894,"891 Edgewood Rd, Redwood City, CA 94062",94062,37.485549,-122.251886,4,4.0,3060,2019-02-19 16:00:00,1933,12196.0,3294325.0,3351000.0,Tony Gabb,https://www.zillow.com/profile/TonyGabb/,Judy Citron,https://www.zillow.com/profile/Judy-Citron/,2019-01-10 14:52:00,2750000.0,1,2481447.0,2018-12-31,https://www.zillow.com/homedetails/891-Edgewood-Rd-Redwood-City-CA-94062/15562894_zpid/
161,15590544,"1 Woodridge Ct, Redwood City, CA 94061",94061,37.447982,-122.258174,3,3.0,2440,2019-02-12 08:00:00,1985,15598.0,2407630.0,2450000.0,,,Shane Cheng,https://www.zillow.com/profile/SHANECHENG/,2018-10-12 08:04:00,2495000.0,1,2554115.0,2018-09-30,https://www.zillow.com/homedetails/1-Woodridge-Ct-Redwood-City-CA-94061/15590544_zpid/
162,15590615,"50 Black Fox Way, Redwood City, CA 94062",94062,37.452309,-122.267553,4,4.0,3450,2019-01-24 00:00:00,1990,20002.0,2796599.0,2850000.0,,,,,2018-10-19 12:42:00,3140000.0,1,3228242.0,2018-09-30,https://www.zillow.com/homedetails/50-Black-Fox-Way-Redwood-City-CA-94062/15590615_zpid/
163,15590546,"4 Woodleaf Ave, Redwood City, CA 94061",94061,37.449677,-122.259662,5,4.0,3610,2019-01-18 16:00:00,1982,11891.0,2819313.0,2875000.0,,,Judy Citron,https://www.zillow.com/profile/Judy-Citron/,2018-06-11 00:06:00,2495000.0,1,2836799.0,2018-05-31,https://www.zillow.com/homedetails/4-Woodleaf-Ave-Redwood-City-CA-94061/15590546_zpid/
164,15589578,"534 Hillcrest Way, Emerald Hills, CA 94062",94062,37.463213,-122.274997,4,4.0,3110,2019-01-15 16:00:00,1988,7174.0,2214039.0,2258425.0,Brett Caviness,https://www.zillow.com/profile/BrettCaviness/,Pam Tyson,https://www.zillow.com/profile/tysonsales/,2018-08-31 11:44:00,2498000.0,1,2741447.0,2018-08-31,https://www.zillow.com/homedetails/534-Hillcrest-Way-Emerald-Hills-CA-94062/15589578_zpid/
165,15589692,"754 Hillcrest Way, Emerald Hills, CA 94062",94062,37.462588,-122.266384,3,1.0,1260,2019-01-15 00:00:00,1948,24951.0,1618349.0,2000000.0,,,,,2018-09-12 14:23:00,2198000.0,1,1753601.0,2018-08-31,https://www.zillow.com/homedetails/754-Hillcrest-Way-Emerald-Hills-CA-94062/15589692_zpid/
166,52393947,"398 Upland Rd, Redwood City, CA 94062",94062,37.47693,-122.254994,4,3.0,3240,2019-01-02 16:00:00,2001,13298.0,2545257.0,2600000.0,Lucy Goldenshteyn,https://www.zillow.com/profile/Lucy-Gold/,,,2018-11-02 17:23:00,2798000.0,1,2966047.0,2018-10-31,https://www.zillow.com/homedetails/398-Upland-Rd-Redwood-City-CA-94062/52393947_zpid/
167,15558775,"3239 La Mesa Dr, San Carlos, CA 94070",94070,37.480923,-122.280478,5,3.0,3592,2018-12-27 00:00:00,1975,17498.0,2836568.0,2900000.0,Liliane Cools,https://www.zillow.com/profile/Liliane-Cools/,,,2018-10-11 09:04:00,3088000.0,1,2762599.0,2018-09-30,https://www.zillow.com/homedetails/3239-La-Mesa-Dr-San-Carlos-CA-94070/15558775_zpid/
168,15563705,"139 Jeter St, Redwood City, CA 94062",94062,37.482117,-122.244827,3,2.0,2285,2018-12-19 00:00:00,1938,6499.0,2100522.0,2150000.0,Ginny and John Kavanaugh,https://www.zillow.com/profile/Kavanaugh-Group/,Steven Lessard,https://www.zillow.com/profile/slessard00/,2018-10-29 10:03:00,2250000.0,1,2331007.0,2018-09-30,https://www.zillow.com/homedetails/139-Jeter-St-Redwood-City-CA-94062/15563705_zpid/
169,15565064,"1552 Jefferson Ave, Redwood City, CA 94062",94062,37.479217,-122.234988,5,3.0,2700,2018-12-13 00:00:00,1930,6751.0,2049879.0,2100000.0,,,Louanne Athanasiou,https://www.zillow.com/profile/Louanne650/,2018-09-12 08:28:00,2595000.0,2,2248817.0,2018-08-31,https://www.zillow.com/homedetails/1552-Jefferson-Ave-Redwood-City-CA-94062/15565064_zpid/
170,15562933,"1904 Whipple Ave, Redwood City, CA 94062",94062,37.484779,-122.247417,4,3.0,3000,2018-12-10 00:00:00,1946,9748.0,2779736.0,2100000.0,Craig Smith,https://www.zillow.com/profile/Craig-Smith4/,John Marshall,https://www.zillow.com/profile/John-Marshall3/,2018-11-02 14:24:00,2250000.0,1,2645772.0,2018-10-31,https://www.zillow.com/homedetails/1904-Whipple-Ave-Redwood-City-CA-94062/15562933_zpid/
171,15571371,"632 Canyon Rd, Redwood City, CA 94062",94062,37.471158,-122.258384,4,5.0,3413,2018-12-05 08:00:00,2018,17898.0,3119076.0,3200000.0,Tom Huff,https://www.zillow.com/profile/Tom-Huff/,Mariana Pappalardo,https://www.zillow.com/profile/Mariana-Pappalardo/,2018-08-13 09:08:00,3295000.0,1,3477886.0,2018-07-31,https://www.zillow.com/homedetails/632-Canyon-Rd-Redwood-City-CA-94062/15571371_zpid/
172,15560096,"229 Frances Ln, San Carlos, CA 94070",94070,37.482407,-122.259687,5,5.0,3799,2018-11-30 08:00:00,1922,10010.0,2630506.0,2700000.0,Kathy Zmay,https://www.zillow.com/profile/redwoodcityisgrowing/,Bob Bredel,https://www.zillow.com/profile/Bob-Bredel/,2018-05-14 12:48:00,2988000.0,2,2732723.0,2018-04-30,https://www.zillow.com/homedetails/229-Frances-Ln-San-Carlos-CA-94070/15560096_zpid/
173,15590007,"783 Lakemead Way, Emerald Hills, CA 94062",94062,37.460241,-122.266409,5,5.0,4230,2018-11-28 00:00:00,2002,20037.0,4240409.0,3300000.0,Wende Schoof,https://www.zillow.com/profile/zuser20140526141258772/,,,2018-09-28 09:34:00,3495000.0,1,4514336.0,2018-08-31,https://www.zillow.com/homedetails/783-Lakemead-Way-Emerald-Hills-CA-94062/15590007_zpid/
174,15574446,"716 Hillcrest Dr, Redwood City, CA 94062",94062,37.472549,-122.252188,4,3.0,2700,2018-11-21 00:00:00,1946,19000.0,2164046.0,2225000.0,Pam Tyson,https://www.zillow.com/profile/tysonsales/,Sandra Yie,https://www.zillow.com/profile/Sandra-Yie/,2018-10-19 20:28:00,2699000.0,1,2475417.0,2018-09-30,https://www.zillow.com/homedetails/716-Hillcrest-Dr-Redwood-City-CA-94062/15574446_zpid/
175,15572124,"600 Castle Hill Rd, Redwood City, CA 94061",94061,37.462926,-122.253736,6,4.0,3120,2018-11-21 00:00:00,1959,43995.0,2140095.0,2200000.0,,,,,,,0,3081104.0,2018-10-31,https://www.zillow.com/homedetails/600-Castle-Hill-Rd-Redwood-City-CA-94061/15572124_zpid/
