,zpid,address,zipcode,latitude,longitude,beds,baths,area,dateSold,yearBuilt,lotSize,zestimate,sellingPrice,sellerAgent,sellerAgentUrl,listedAt,firstListingPrice,timesListed,zEstimate_at_listing,zEstimate_date,url
0,15564834,"547 King St, Redwood City, CA 94062",94062,37.476192,-122.238966,3.0,2.0,1600.0,2020-06-08 08:00:00,1922,6499.0,1754152.0,1755000.0,,,2020-05-22 13:46:00,1649000.0,1,1616738.0,2020-04-30,https://www.zillow.com/homedetails/547-King-St-Redwood-City-CA-94062/15564834_zpid/
1,15573635,"529 Quartz St, Redwood City, CA 94062",94062,37.47292,-122.243589,3.0,2.0,1450.0,2020-06-05 00:00:00,1927,7840.0,1523159.0,1525000.0,,,2020-04-23 10:06:00,1548000.0,1,1725189.0,2020-03-31,https://www.zillow.com/homedetails/529-Quartz-St-Redwood-City-CA-94062/15573635_zpid/
2,15563815,"224 Iris St, Redwood City, CA 94062",94062,37.480933,-122.24271,3.0,2.0,2140.0,2020-06-05 00:00:00,1929,6499.0,2072496.0,2075000.0,,,2020-04-22 15:00:00,1975000.0,1,2175021.0,2020-03-31,https://www.zillow.com/homedetails/224-Iris-St-Redwood-City-CA-94062/15563815_zpid/
3,15591065,"2833 Kensington Rd, Redwood City, CA 94061",94061,37.456475,-122.239476,3.0,1.0,1450.0,2020-06-03 00:00:00,1952,6441.0,1562357.0,1565000.0,Keri Nicholas,https://www.zillow.com/profile/kerinicholas/,2020-04-16 18:09:00,1588000.0,1,1514177.0,2020-03-31,https://www.zillow.com/homedetails/2833-Kensington-Rd-Redwood-City-CA-94061/15591065_zpid/
4,15591430,"2458 Massachusetts Ave, Redwood City, CA 94061",94061,37.456959,-122.232157,3.0,2.0,1120.0,2020-06-01 00:00:00,1950,5880.0,1426896.0,1430000.0,,,2020-04-23 09:20:00,1298000.0,1,1495213.0,2020-03-31,https://www.zillow.com/homedetails/2458-Massachusetts-Ave-Redwood-City-CA-94061/15591430_zpid/
5,15563644,"33 Iris St, Redwood City, CA 94062",94062,37.48436,-122.246077,5.0,5.0,4715.0,2020-05-31 00:00:00,2016,9099.0,4090053.0,4100000.0,,,2020-03-14 08:40:00,4350000.0,1,3767266.0,2020-02-29,https://www.zillow.com/homedetails/33-Iris-St-Redwood-City-CA-94062/15563644_zpid/
6,15591906,"2449 Carolina Ave, Redwood City, CA 94061",94061,37.455622,-122.231874,3.0,2.0,1676.0,2020-05-29 15:00:00,1951,6050.0,1719934.0,1725000.0,Jaime Lynn Jones and Julie Mariani Cassel,https://www.zillow.com/profile/Jaime-and-Julie/,2020-03-09 09:36:00,1648000.0,1,1767947.0,2020-02-29,https://www.zillow.com/homedetails/2449-Carolina-Ave-Redwood-City-CA-94061/15591906_zpid/
7,15573282,"321 Alameda De Las Pulgas, Redwood City, CA 94062",94062,37.474891,-122.250776,3.0,2.0,1520.0,2020-05-29 15:00:00,1949,5880.0,1324100.0,1360000.0,Bret Fouche,https://www.zillow.com/profile/BretRealEstateTeam/,2019-11-21 15:29:00,1500000.0,2,1563285.0,2019-10-31,https://www.zillow.com/homedetails/321-Alameda-De-Las-Pulgas-Redwood-City-CA-94062/15573282_zpid/
8,15570715,"180 Lakeview Way, Emerald Hills, CA 94062",94062,37.473406,-122.277158,3.0,3.0,1846.0,2020-05-29 00:00:00,1946,21780.0,1919347.0,1925000.0,,,2020-04-11 20:09:00,1995000.0,1,2135590.0,2020-03-31,https://www.zillow.com/homedetails/180-Lakeview-Way-Emerald-Hills-CA-94062/15570715_zpid/
9,15562574,"1175 Palomar Dr, Redwood City, CA 94062",94062,37.478244,-122.278756,4.0,5.0,3635.0,2020-05-29 00:00:00,1968,25155.0,2193540.0,2200000.0,Debbie Lamica,https://www.zillow.com/profile/Debbie-Lamica9/,2020-03-26 16:05:00,2800000.0,1,3233321.0,2020-02-29,https://www.zillow.com/homedetails/1175-Palomar-Dr-Redwood-City-CA-94062/15562574_zpid/
10,15572554,"941 Emerald Hill Rd, Redwood City, CA 94061",94061,37.456915,-122.254301,3.0,2.0,1490.0,2020-05-29 00:00:00,1957,7148.0,1685037.0,1690000.0,Francis Rolland,https://www.zillow.com/profile/frolland/,2020-03-23 14:19:00,1748000.0,1,1777238.0,2020-02-29,https://www.zillow.com/homedetails/941-Emerald-Hill-Rd-Redwood-City-CA-94061/15572554_zpid/
11,15593049,"187 Hardwick Rd, Woodside, CA 94062",94062,37.446014,-122.24951,6.0,6.0,7022.0,2020-05-29 00:00:00,2005,43560.0,5372179.0,5388000.0,,,2020-02-14 00:38:00,5988000.0,1,7908996.0,2020-01-31,https://www.zillow.com/homedetails/187-Hardwick-Rd-Woodside-CA-94062/15593049_zpid/
12,15570727,"239 Ferndale Way, Emerald Hills, CA 94062",94062,37.471819,-122.276004,3.0,4.0,2800.0,2020-05-28 00:00:00,1926,7840.0,1893935.0,1900000.0,David Young,https://www.zillow.com/profile/David-Young/,2020-05-15 13:25:00,1800000.0,1,1704976.0,2020-04-30,https://www.zillow.com/homedetails/239-Ferndale-Way-Emerald-Hills-CA-94062/15570727_zpid/
13,15576227,"1105 Oak Ave, Redwood City, CA 94061",94061,37.470429,-122.232165,2.0,1.0,930.0,2020-05-27 15:00:00,1946,3201.0,1036415.0,1040000.0,Kevin Pickett,https://www.zillow.com/profile/Kevin-Pickett1/,2020-04-10 14:53:00,949000.0,1,1103628.0,2020-03-31,https://www.zillow.com/homedetails/1105-Oak-Ave-Redwood-City-CA-94061/15576227_zpid/
14,15575292,"1276 Westwood St, Redwood City, CA 94061",94061,37.45915,-122.243631,4.0,2.0,1520.0,2020-05-27 15:00:00,1951,6050.0,1584519.0,1590000.0,Hunter Bergner,https://www.zillow.com/profile/hunterbergner/,2020-04-02 12:11:00,1589000.0,1,1818435.0,2020-03-31,https://www.zillow.com/homedetails/1276-Westwood-St-Redwood-City-CA-94061/15575292_zpid/
15,15562613,"1533 Edmond Dr, San Carlos, CA 94070",94070,37.476425,-122.278999,4.0,3.0,2950.0,2020-05-22 00:00:00,1983,11153.0,2239376.0,2250000.0,Jennifer Gilson,https://www.zillow.com/profile/Jennifer-Gilson/,2020-04-07 17:38:00,2248000.0,1,2730895.0,2020-03-31,https://www.zillow.com/homedetails/1533-Edmond-Dr-San-Carlos-CA-94070/15562613_zpid/
16,15590994,"2787 Bristol Way, Redwood City, CA 94061",94061,37.455645,-122.237594,3.0,3.0,1804.0,2020-05-22 00:00:00,1952,6298.0,1900982.0,1910000.0,,,2020-04-28 12:52:00,1825000.0,1,2109316.0,2020-03-31,https://www.zillow.com/homedetails/2787-Bristol-Way-Redwood-City-CA-94061/15590994_zpid/
17,15559070,"1326 Crestview Dr, San Carlos, CA 94070",94070,37.478554,-122.281713,4.0,4.0,2914.0,2020-05-22 00:00:00,1973,14348.0,2667346.0,2680000.0,Joe Schembri,https://www.zillow.com/profile/A-Name-You-Can-Trust/,2019-10-30 09:24:00,2848000.0,2,2289935.0,2019-09-30,https://www.zillow.com/homedetails/1326-Crestview-Dr-San-Carlos-CA-94070/15559070_zpid/
18,15589846,"620 Eastview Way, Woodside, CA 94062",94062,37.458636,-122.27626,4.0,4.0,4008.0,2020-05-21 00:00:00,1969,16456.0,2786066.0,2800000.0,,,2020-04-14 10:28:00,2850000.0,1,3703665.0,2020-03-31,https://www.zillow.com/homedetails/620-Eastview-Way-Woodside-CA-94062/15589846_zpid/
19,15575959,"1265 Fairview Ave, Redwood City, CA 94061",94061,37.464408,-122.237997,3.0,2.0,1190.0,2020-05-19 00:00:00,1952,8855.0,1715537.0,1725000.0,Jeri Richardson-Daines,https://www.zillow.com/profile/user3545352/,2020-04-17 12:45:00,1625000.0,1,1815509.0,2020-03-31,https://www.zillow.com/homedetails/1265-Fairview-Ave-Redwood-City-CA-94061/15575959_zpid/
20,15560830,"2125 Eaton Ave, San Carlos, CA 94070",94070,37.484996,-122.254061,3.0,2.0,1760.0,2020-05-18 00:00:00,1948,9347.0,2411080.0,2425000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2020-04-17 18:27:00,2350000.0,1,2069243.0,2020-03-31,https://www.zillow.com/homedetails/2125-Eaton-Ave-San-Carlos-CA-94070/15560830_zpid/
21,15559496,"1 Maple Way, San Carlos, CA 94070",94070,37.486155,-122.262397,3.0,3.0,1640.0,2020-05-15 15:00:00,1953,5100.0,1756502.0,1768000.0,,,2020-04-10 15:53:00,1668000.0,1,1830793.0,2020-03-31,https://www.zillow.com/homedetails/1-Maple-Way-San-Carlos-CA-94070/15559496_zpid/
22,181458030,"18 Ethel Ct, Redwood City, CA 94061",94061,37.455923,-122.242346,3.0,2.0,2150.0,2020-05-15 00:00:00,1954,11016.0,2373352.0,2388888.0,Ed Gory,https://www.zillow.com/profile/egory/,2020-04-12 15:17:00,2199000.0,1,2185080.0,2020-03-31,https://www.zillow.com/homedetails/18-Ethel-Ct-Redwood-City-CA-94061/181458030_zpid/
23,15591442,"1906 Kentucky St, Redwood City, CA 94061",94061,37.456755,-122.231152,3.0,2.0,1550.0,2020-05-15 00:00:00,1950,6721.0,1559789.0,1570000.0,,,2020-04-01 16:24:00,1570000.0,1,1646831.0,2020-03-31,https://www.zillow.com/homedetails/1906-Kentucky-St-Redwood-City-CA-94061/15591442_zpid/
24,15573428,"1426 James Ave, Redwood City, CA 94062",94062,37.476478,-122.244118,3.0,2.0,1480.0,2020-05-13 15:00:00,1936,5880.0,1290885.0,1300000.0,,,,,0,1772735.0,2020-04-30,https://www.zillow.com/homedetails/1426-James-Ave-Redwood-City-CA-94062/15573428_zpid/
25,64470138,"3875 Jefferson Ave, Emerald Hills, CA 94062",94062,37.460483,-122.260654,4.0,2.0,2486.0,2020-05-11 15:00:00,1952,27055.0,3101500.0,3125000.0,,,2020-02-07 07:29:00,3450000.0,1,3153800.0,2020-01-31,https://www.zillow.com/homedetails/3875-Jefferson-Ave-Emerald-Hills-CA-94062/64470138_zpid/
26,15571520,"3369 Oak Knoll Dr, Emerald Hills, CA 94062",94062,37.467978,-122.261214,3.0,1.0,1430.0,2020-05-08 00:00:00,1948,30901.0,1388405.0,1400000.0,,,2020-03-13 00:38:00,1600000.0,1,1441904.0,2020-02-29,https://www.zillow.com/homedetails/3369-Oak-Knoll-Dr-Emerald-Hills-CA-94062/15571520_zpid/
27,15571990,"3662 Highland Ave, Redwood City, CA 94062",94062,37.466719,-122.255187,3.0,3.0,1850.0,2020-05-08 00:00:00,1968,7139.0,1983436.0,2000000.0,,,,,0,1983600.0,2020-04-30,https://www.zillow.com/homedetails/3662-Highland-Ave-Redwood-City-CA-94062/15571990_zpid/
28,15560786,"524 Emerald Ave, San Carlos, CA 94070",94070,37.48558,-122.256893,3.0,2.0,1450.0,2020-05-07 15:00:00,1941,5500.0,1759849.0,1775000.0,Casey K Sternsmith,https://www.zillow.com/profile/Sternsmith-Group/,2020-04-13 14:36:00,1725000.0,1,1748180.0,2020-03-31,https://www.zillow.com/homedetails/524-Emerald-Ave-San-Carlos-CA-94070/15560786_zpid/
29,15590179,"942 Wilmington Way, Emerald Hills, CA 94062",94062,37.455246,-122.264957,2.0,3.0,2060.0,2020-05-05 15:00:00,1949,7350.0,1753993.0,1770000.0,Liza Vernazza,https://www.zillow.com/profile/lizavernazza/,2019-10-26 07:02:00,0.0,1,1217442.0,2019-09-30,https://www.zillow.com/homedetails/942-Wilmington-Way-Emerald-Hills-CA-94062/15590179_zpid/
30,15571245,"647 Park Rd, Emerald Hills, CA 94062",94062,37.466137,-122.265657,3.0,3.0,1770.0,2020-05-05 00:00:00,2001,3500.0,1709400.0,1725000.0,Brian Pugh,https://www.zillow.com/profile/brianjpugh/,2020-03-13 01:55:00,1849000.0,1,1716897.0,2020-02-29,https://www.zillow.com/homedetails/647-Park-Rd-Emerald-Hills-CA-94062/15571245_zpid/
31,15575099,"744 Crompton Rd, Redwood City, CA 94061",94061,37.465736,-122.247445,3.0,2.0,1850.0,2020-05-01 15:00:00,1962,8999.0,1762098.0,1780000.0,Joyce Romeo,https://www.zillow.com/profile/joyceandtatum/,2020-04-02 13:59:00,1779000.0,1,1923043.0,2020-03-31,https://www.zillow.com/homedetails/744-Crompton-Rd-Redwood-City-CA-94061/15575099_zpid/
32,15575452,"2432 Mcgarvey Ave, Redwood City, CA 94061",94061,37.464955,-122.243375,2.0,3.0,1420.0,2020-05-01 00:00:00,1953,7148.0,1436407.0,1451000.0,Robert Stuart,https://www.zillow.com/profile/Robert-Stuart/,2019-11-10 00:15:00,1595000.0,1,1498410.0,2019-10-31,https://www.zillow.com/homedetails/2432-Mcgarvey-Ave-Redwood-City-CA-94061/15575452_zpid/
33,15565626,"1180 Grand St, Redwood City, CA 94061",94061,37.472945,-122.229871,3.0,2.0,1350.0,2020-04-30 15:00:00,1953,4704.0,1435031.0,1450000.0,Heather Yian Lin,https://www.zillow.com/profile/HeatherLin/,,,0,1558615.0,2020-04-30,https://www.zillow.com/homedetails/1180-Grand-St-Redwood-City-CA-94061/15565626_zpid/
34,15575858,"1266 Connecticut Dr, Redwood City, CA 94061",94061,37.461188,-122.240654,3.0,1.0,980.0,2020-04-30 15:00:00,1950,6268.0,1217302.0,1230000.0,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,2020-03-13 09:39:00,1389000.0,1,1364876.0,2020-02-29,https://www.zillow.com/homedetails/1266-Connecticut-Dr-Redwood-City-CA-94061/15575858_zpid/
35,15562584,"1031 Palomar Dr, Redwood City, CA 94062",94062,37.47901,-122.275851,4.0,3.0,2795.0,2020-04-28 00:00:00,1967,51000.0,2645961.0,2675000.0,,,2020-03-13 00:19:00,2588000.0,1,2880918.0,2020-02-29,https://www.zillow.com/homedetails/1031-Palomar-Dr-Redwood-City-CA-94062/15562584_zpid/
36,15575431,"1286 Foothill St, Redwood City, CA 94061",94061,37.457903,-122.245195,3.0,2.0,1380.0,2020-04-24 15:00:00,1952,6019.0,1827949.0,1850000.0,Caroline Dinsmore,https://www.zillow.com/profile/Caroline-Dinsmore/,2020-03-06 08:02:00,1698000.0,1,1716891.0,2020-02-29,https://www.zillow.com/homedetails/1286-Foothill-St-Redwood-City-CA-94061/15575431_zpid/
37,79844551,"50 Palomar Oaks Ln, Redwood City, CA 94062",94062,37.477472,-122.263066,4.0,5.0,4740.0,2020-04-24 15:00:00,2007,20011.0,3273314.0,3312800.0,Alex Wang,https://www.zillow.com/profile/AlexWang/,2020-03-10 14:22:00,3398000.0,1,3674370.0,2020-02-29,https://www.zillow.com/homedetails/50-Palomar-Oaks-Ln-Redwood-City-CA-94062/79844551_zpid/
38,15573827,"1603 Madison Ave, Redwood City, CA 94061",94061,37.471365,-122.240904,2.0,2.0,1370.0,2020-04-20 08:00:00,1946,5401.0,1582616.0,1603000.0,Matthew Swenson,https://www.zillow.com/profile/Matthew-Swenson-1/,2020-03-12 11:08:00,1495000.0,1,1095115.0,2020-02-29,https://www.zillow.com/homedetails/1603-Madison-Ave-Redwood-City-CA-94061/15573827_zpid/
39,15576269,"1328 Oxford St, Redwood City, CA 94061",94061,37.470089,-122.229623,2.0,1.0,890.0,2020-04-17 00:00:00,1948,5000.0,1232778.0,1215000.0,Liz Pollard,https://www.zillow.com/profile/Liz-Pollard/,2020-02-27 15:45:00,1199000.0,1,1119613.0,2020-01-31,https://www.zillow.com/homedetails/1328-Oxford-St-Redwood-City-CA-94061/15576269_zpid/
40,15564829,"524 Jeter St, Redwood City, CA 94062",94062,37.476738,-122.239015,3.0,1.5,1260.0,2020-04-15 15:00:00,1952,6534.0,1607110.0,1630000.0,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,,,0,1613024.0,2020-03-31,https://www.zillow.com/homedetails/524-Jeter-St-Redwood-City-CA-94062/15564829_zpid/
41,15590626,"176 Harcross Rd, Woodside, CA 94062",94062,37.453269,-122.247151,7.0,8.0,7223.0,2020-04-13 00:00:00,1933,1394791.0,20195827.0,20500000.0,Scott Dancer,https://www.zillow.com/profile/Scott-Dancer/,,,0,23039554.0,2019-12-31,https://www.zillow.com/homedetails/176-Harcross-Rd-Woodside-CA-94062/15590626_zpid/
42,15564683,"342 Iris St, Redwood City, CA 94062",94062,37.479265,-122.240618,3.0,3.0,2120.0,2020-04-10 15:00:00,1931,6499.0,2214827.0,2250000.0,,,,,0,2255721.0,2020-03-31,https://www.zillow.com/homedetails/342-Iris-St-Redwood-City-CA-94062/15564683_zpid/
43,15575450,"2224 Euclid Ave, Redwood City, CA 94061",94061,37.465152,-122.243158,2.0,3.0,1350.0,2020-04-08 15:00:00,1955,6429.0,1603656.0,1630000.0,Katie Figueroa,https://www.zillow.com/profile/Katie-Figueroa/,2020-02-25 20:19:00,1450000.0,1,1629536.0,2020-01-31,https://www.zillow.com/homedetails/2224-Euclid-Ave-Redwood-City-CA-94061/15575450_zpid/
44,15560063,"28 Alameda De Las Pulgas, Redwood City, CA 94062",94062,37.485436,-122.259236,2.0,1.0,980.0,2020-04-08 00:00:00,1940,5000.0,1229798.0,1250000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2020-02-21 12:01:00,1298000.0,1,1412135.0,2020-01-31,https://www.zillow.com/homedetails/28-Alameda-De-Las-Pulgas-Redwood-City-CA-94062/15560063_zpid/
45,15591171,"2052 Hampton Ave, Redwood City, CA 94061",94061,37.460958,-122.233873,3.0,2.0,1999.0,2020-04-07 15:00:00,1950,9909.0,2189530.0,2271000.0,Samie Goodman,https://www.zillow.com/profile/SamieGoodman/,2020-02-28 11:24:00,1975000.0,1,2020104.0,2020-01-31,https://www.zillow.com/homedetails/2052-Hampton-Ave-Redwood-City-CA-94061/15591171_zpid/
46,15572784,"256 Upland Rd, Redwood City, CA 94062",94062,37.478203,-122.25666,3.0,2.0,1830.0,2020-04-07 00:00:00,1962,9104.0,1691747.0,1720000.0,Ray Ghafari,https://www.zillow.com/profile/Ray-Ghafari1/,2020-02-03 06:38:00,1850000.0,1,1811226.0,2020-01-31,https://www.zillow.com/homedetails/256-Upland-Rd-Redwood-City-CA-94062/15572784_zpid/
47,15591635,"1731 Alameda De Las Pulgas, Redwood City, CA 94061",94061,37.453511,-122.236473,3.0,2.0,1030.0,2020-04-07 00:00:00,1952,6050.0,1229467.0,1250000.0,Sophie Ravel,https://www.zillow.com/profile/Sophie-Ravel/,2020-03-26 14:49:00,1299000.0,1,1500252.0,2020-02-29,https://www.zillow.com/homedetails/1731-Alameda-De-Las-Pulgas-Redwood-City-CA-94061/15591635_zpid/
48,15571301,"3627 Oak Knoll Dr, Emerald Hills, CA 94062",94062,37.465005,-122.263664,3.0,2.0,1600.0,2020-04-06 00:00:00,1928,7522.0,1278302.0,1300000.0,,,2020-02-03 10:13:00,1299000.0,1,1700597.0,2020-01-31,https://www.zillow.com/homedetails/3627-Oak-Knoll-Dr-Emerald-Hills-CA-94062/15571301_zpid/
49,15575213,"1216 Alameda De Las Pulgas, Redwood City, CA 94061",94061,37.461146,-122.24326,3.0,1.0,980.0,2020-04-06 00:00:00,1950,6159.0,1259654.0,1275000.0,,,2020-02-23 11:15:00,1388000.0,1,1352916.0,2020-01-31,https://www.zillow.com/homedetails/1216-Alameda-De-Las-Pulgas-Redwood-City-CA-94061/15575213_zpid/
50,15572613,"3824 Vineyard Dr, Redwood City, CA 94061",94061,37.455133,-122.255279,3.0,2.5,1390.0,2020-04-03 15:00:00,1959,8145.0,1719403.0,1750000.0,Bryan Jacobs,https://www.zillow.com/profile/bryan-jacobs/,,,0,1761794.0,2020-03-31,https://www.zillow.com/homedetails/3824-Vineyard-Dr-Redwood-City-CA-94061/15572613_zpid/
51,15591151,"1465 Connecticut Dr, Redwood City, CA 94061",94061,37.460433,-122.236549,2.0,1.0,1090.0,2020-04-03 00:00:00,1952,6198.0,1296921.0,1320000.0,Daniel Joe,https://www.zillow.com/profile/user118964/,2020-02-24 10:34:00,1399000.0,1,1352784.0,2020-01-31,https://www.zillow.com/homedetails/1465-Connecticut-Dr-Redwood-City-CA-94061/15591151_zpid/
52,15572586,"3745 Farm Hill Blvd, Redwood City, CA 94061",94061,37.456039,-122.249982,5.0,4.0,3851.0,2020-04-03 00:00:00,1958,9378.0,2446465.0,2490000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,2020-01-31 19:49:00,2565000.0,1,2808944.0,2020-01-31,https://www.zillow.com/homedetails/3745-Farm-Hill-Blvd-Redwood-City-CA-94061/15572586_zpid/
53,15561306,"287 Alberta Ave, San Carlos, CA 94070",94070,37.487859,-122.255858,3.0,2.0,1337.0,2020-04-02 00:00:00,1940,7000.0,1871190.0,1905000.0,Shirley Kraus,https://www.zillow.com/profile/Shirley-Kraus/,2020-03-13 08:17:00,1798000.0,1,1767490.0,2020-02-29,https://www.zillow.com/homedetails/287-Alberta-Ave-San-Carlos-CA-94070/15561306_zpid/
54,15559348,"8 Belle Roche Ave, Redwood City, CA 94062",94062,37.479686,-122.263129,4.0,4.0,3472.0,2020-04-02 00:00:00,1998,35240.0,3162552.0,3250000.0,Burt Tsuei,https://www.zillow.com/profile/Real-Estate-Burt/,2020-02-21 15:28:00,2799000.0,1,2872817.0,2020-01-31,https://www.zillow.com/homedetails/8-Belle-Roche-Ave-Redwood-City-CA-94062/15559348_zpid/
55,15572504,"3727 Country Club Dr, Redwood City, CA 94061",94061,37.457249,-122.250034,3.0,2.0,1805.0,2020-04-01 08:00:00,1956,7701.0,1850591.0,1885000.0,Bob Bredel,https://www.zillow.com/profile/Bob-Bredel/,2020-02-28 06:52:00,1648000.0,1,1657368.0,2020-01-31,https://www.zillow.com/homedetails/3727-Country-Club-Dr-Redwood-City-CA-94061/15572504_zpid/
56,15570921,"313 Lakeview Way, Emerald Hills, CA 94062",94062,37.472531,-122.272085,3.0,2.0,1789.0,2020-03-31 15:00:00,1927,12501.0,1621862.0,1450000.0,,,2020-03-05 23:36:00,1349000.0,1,1596513.0,2020-02-29,https://www.zillow.com/homedetails/313-Lakeview-Way-Emerald-Hills-CA-94062/15570921_zpid/
57,15573816,"751 Ruby St, Redwood City, CA 94061",94061,37.4699,-122.241437,3.0,1.0,1310.0,2020-03-31 00:00:00,1951,5357.0,1525125.0,1200000.0,,,,,0,1524811.0,2020-02-29,https://www.zillow.com/homedetails/751-Ruby-St-Redwood-City-CA-94061/15573816_zpid/
58,15563862,"4 King St, Redwood City, CA 94062",94062,37.483166,-122.248617,3.0,2.0,2380.0,2020-03-31 00:00:00,1933,9060.0,2547631.0,2595000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,,,0,2297763.0,2020-02-29,https://www.zillow.com/homedetails/4-King-St-Redwood-City-CA-94062/15563862_zpid/
59,15573158,"2824 Hopkins Ave, Redwood City, CA 94062",94062,37.47859,-122.253304,2.0,1.0,1090.0,2020-03-30 15:00:00,1942,7361.0,1423180.0,1450000.0,,,2020-02-28 11:52:00,1350000.0,1,1459294.0,2020-01-31,https://www.zillow.com/homedetails/2824-Hopkins-Ave-Redwood-City-CA-94062/15573158_zpid/
60,15564711,"1024 James Ave, Redwood City, CA 94062",94062,37.478237,-122.241292,3.0,1.5,1540.0,2020-03-30 15:00:00,1927,8799.0,1638864.0,1675000.0,Drew Doran,https://www.zillow.com/profile/Drew-Doran7/,,,0,1722239.0,2020-02-29,https://www.zillow.com/homedetails/1024-James-Ave-Redwood-City-CA-94062/15564711_zpid/
61,15565454,"630 Roosevelt Ave, Redwood City, CA 94061",94061,37.474962,-122.23121,3.0,1.0,1070.0,2020-03-30 00:00:00,1900,5235.0,1039412.0,1059000.0,,,2020-02-21 17:35:00,1200000.0,1,1160744.0,2020-01-31,https://www.zillow.com/homedetails/630-Roosevelt-Ave-Redwood-City-CA-94061/15565454_zpid/
62,15559781,"2648 Howard Ave, San Carlos, CA 94070",94070,37.487147,-122.265264,3.0,2.0,1491.0,2020-03-27 08:00:00,1950,5649.0,1775209.0,1810000.0,Brian Ayer,https://www.zillow.com/profile/brianayer/,2020-02-19 22:21:00,1795000.0,1,1617275.0,2020-01-31,https://www.zillow.com/homedetails/2648-Howard-Ave-San-Carlos-CA-94070/15559781_zpid/
63,15571477,"579 Hillside Rd, Redwood City, CA 94062",94062,37.47084,-122.263554,3.0,3.0,2890.0,2020-03-27 00:00:00,1989,21780.0,2402908.0,2450000.0,,,2020-02-06 20:00:00,2399000.0,1,2363474.0,2020-01-31,https://www.zillow.com/homedetails/579-Hillside-Rd-Redwood-City-CA-94062/15571477_zpid/
64,15590214,"1040 Wilmington Way, Emerald Hills, CA 94062",94062,37.455928,-122.263667,3.0,2.0,1461.0,2020-03-27 00:00:00,1987,9051.0,1863479.0,1900000.0,,,2020-02-20 08:18:00,1695000.0,1,1802643.0,2020-01-31,https://www.zillow.com/homedetails/1040-Wilmington-Way-Emerald-Hills-CA-94062/15590214_zpid/
65,15591895,"2665 Carolina Ave, Redwood City, CA 94061",94061,37.454139,-122.233179,4.0,2.0,1880.0,2020-03-26 15:00:00,1951,6050.0,1961074.0,2000000.0,Kathy and Colleen,https://www.zillow.com/profile/Kathy-and-Colleen/,2020-02-23 12:02:00,1900000.0,1,1871718.0,2020-01-31,https://www.zillow.com/homedetails/2665-Carolina-Ave-Redwood-City-CA-94061/15591895_zpid/
66,15565653,"1190 Ebener St, Redwood City, CA 94061",94061,37.473398,-122.229208,3.0,2.0,1164.0,2020-03-25 15:00:00,1925,4356.0,1367512.0,1395000.0,,,2019-09-22 16:19:00,1395000.0,1,1311677.0,2019-08-31,https://www.zillow.com/homedetails/1190-Ebener-St-Redwood-City-CA-94061/15565653_zpid/
67,15573546,"421 Ruby St, Redwood City, CA 94062",94062,37.473251,-122.245546,4.0,3.0,2070.0,2020-03-25 00:00:00,1959,6098.0,2151748.0,2195000.0,,,2020-02-03 09:37:00,2195000.0,1,1938439.0,2020-01-31,https://www.zillow.com/homedetails/421-Ruby-St-Redwood-City-CA-94062/15573546_zpid/
68,122062424,"25 Rathgar Ct, Redwood City, CA 94062",94062,37.476722,-122.26473,5.0,5.0,4517.0,2020-03-24 00:00:00,2013,20037.0,3822209.0,3900000.0,,,,,0,3912424.0,2020-02-29,https://www.zillow.com/homedetails/25-Rathgar-Ct-Redwood-City-CA-94062/122062424_zpid/
69,15573699,"400 Myrtle St, Redwood City, CA 94062",94062,37.476647,-122.242553,3.0,2.0,1610.0,2020-03-24 00:00:00,1927,8058.0,1659244.0,4995.0,,,,,0,1684238.0,2020-02-29,https://www.zillow.com/homedetails/400-Myrtle-St-Redwood-City-CA-94062/15573699_zpid/
70,15562608,"1481 Crestview Dr, San Carlos, CA 94070",94070,37.476377,-122.280107,4.0,3.0,2950.0,2020-03-23 15:00:00,1981,10049.0,2743474.0,2800000.0,,,2020-02-21 11:01:00,2700000.0,1,2548759.0,2020-01-31,https://www.zillow.com/homedetails/1481-Crestview-Dr-San-Carlos-CA-94070/15562608_zpid/
71,15571923,"3530 Altamont Way, Redwood City, CA 94062",94062,37.466669,-122.250227,3.0,2.0,1510.0,2020-03-23 00:00:00,1960,6956.0,1675478.0,1710000.0,,,2020-02-21 08:09:00,1498000.0,1,1493943.0,2020-01-31,https://www.zillow.com/homedetails/3530-Altamont-Way-Redwood-City-CA-94062/15571923_zpid/
72,15571110,"512 Lakeview Way, Emerald Hills, CA 94062",94062,37.469928,-122.266621,4.0,4.0,3026.0,2020-03-23 00:00:00,2009,11438.0,3184389.0,3250000.0,,,2020-01-09 22:24:00,3295000.0,1,3106205.0,2019-12-31,https://www.zillow.com/homedetails/512-Lakeview-Way-Emerald-Hills-CA-94062/15571110_zpid/
