,zpid,address,zipcode,latitude,longitude,beds,baths,area,dateSold,yearBuilt,lotSize,zestimate,sellingPrice,sellerAgent,sellerAgentUrl,buyerAgent,buyerAgentUrl,listedAt,firstListingPrice,timesListed,zEstimate_at_listing,zEstimate_date,url
17,15570728,"243 Ferndale Way, Emerald Hills, CA 94062",94062,37.471687,-122.27586,4.0,3.0,2580.0,2020-08-13 15:00:00,1928,16000.0,1190932.0,1100000.0,Alex Lehr,https://www.zillow.com/profile/Alex-Lehr/,Tim Heffernan,https://www.zillow.com/profile/SFAdvisor/,2020-05-15 19:45:00,1395000.0,1,1945999.0,2019-12-31,https://www.zillow.com/homedetails/243-Ferndale-Way-Emerald-Hills-CA-94062/15570728_zpid/
18,15573365,"203 Saint Francis St, Redwood City, CA 94062",94062,37.473957,-122.247216,3.0,2.0,1720.0,2020-08-12 00:00:00,1949,6499.0,1705204.0,1705000.0,Danny Burgess,https://www.zillow.com/profile/Doors-Advisors/,Alexander Nichols,https://www.zillow.com/profile/AlexanderNichols650/,2020-07-14 06:32:00,1648000.0,1,1679924.0,2020-06-30,https://www.zillow.com/homedetails/203-Saint-Francis-St-Redwood-City-CA-94062/15573365_zpid/
19,15573705,"456 Myrtle St, Redwood City, CA 94062",94062,37.476095,-122.241701,4.0,3.0,2700.0,2020-08-11 08:00:00,2020,6699.0,3200383.0,3200000.0,Disen Cai,https://www.zillow.com/profile/Disen-Cai/,,,2020-07-10 09:26:00,3188000.0,1,1550727.0,2020-06-30,https://www.zillow.com/homedetails/456-Myrtle-St-Redwood-City-CA-94062/15573705_zpid/
20,15574393,"731 Esther Ln, Redwood City, CA 94062",94062,37.475131,-122.253874,5.0,5.0,3080.0,2020-08-11 08:00:00,1969,14113.0,2600328.0,2600000.0,Adriana Trenev,https://www.zillow.com/profile/AdrianaTrenev1/,,,2020-06-08 14:07:00,2627000.0,1,2392913.0,2020-05-31,https://www.zillow.com/homedetails/731-Esther-Ln-Redwood-City-CA-94062/15574393_zpid/
21,15589586,"541 Oak Park Way, Emerald Hills, CA 94062",94062,37.463289,-122.273841,4.0,4.0,3780.0,2020-08-11 00:00:00,1989,10018.0,2800353.0,2800000.0,Vicky Costantini,https://www.zillow.com/profile/vcostantini/,,,,,0,14869322.0,2020-07-31,https://www.zillow.com/homedetails/541-Oak-Park-Way-Emerald-Hills-CA-94062/15589586_zpid/
22,15573927,"1181 Fairview Ave, Redwood City, CA 94061",94061,37.465493,-122.239255,2.0,2.0,880.0,2020-08-10 00:00:00,1950,6250.0,1299172.0,1299000.0,Cesar Cervantes,https://www.zillow.com/profile/cesar-cervantes/,,,2020-07-15 11:58:00,1299000.0,1,1275081.0,2020-06-30,https://www.zillow.com/homedetails/1181-Fairview-Ave-Redwood-City-CA-94061/15573927_zpid/
23,15573754,"1919 Madison Ave, Redwood City, CA 94061",94061,37.469493,-122.243265,3.0,2.0,1340.0,2020-08-06 00:00:00,1947,5998.0,1675267.0,1675000.0,Karen Kovacs,https://www.zillow.com/profile/karenzrealtor/,,,2020-07-16 12:39:00,1549000.0,1,1560744.0,2020-06-30,https://www.zillow.com/homedetails/1919-Madison-Ave-Redwood-City-CA-94061/15573754_zpid/
24,15590009,"3988 Brookline Way, Emerald Hills, CA 94062",94062,37.459562,-122.264396,3.0,2.0,1414.0,2020-08-04 08:00:00,1948,7701.0,1826303.0,1826000.0,,,Allen Nazari,https://www.zillow.com/profile/Allen-Nazari/,2020-07-03 10:04:00,1595000.0,1,1498944.0,2020-06-30,https://www.zillow.com/homedetails/3988-Brookline-Way-Emerald-Hills-CA-94062/15590009_zpid/
25,15571703,"823 Mohican Way, Redwood City, CA 94062",94062,37.46053,-122.258525,3.0,3.0,1690.0,2020-07-30 00:00:00,1966,8799.0,1866204.0,1865820.0,Jeri Richardson-Daines,https://www.zillow.com/profile/user3545352/,Loren Dakin,https://www.zillow.com/profile/loren805/,2020-06-25 21:14:00,1699000.0,1,1856946.0,2020-05-31,https://www.zillow.com/homedetails/823-Mohican-Way-Redwood-City-CA-94062/15571703_zpid/
26,15573752,"705 Topaz St, Redwood City, CA 94061",94061,37.469303,-122.243505,2.0,1.0,1280.0,2020-07-29 00:00:00,1948,4800.0,1285273.0,1285000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,Sergio Ascencio,https://www.zillow.com/profile/Sergio-Ascencio/,,,0,1472453.0,2020-06-30,https://www.zillow.com/homedetails/705-Topaz-St-Redwood-City-CA-94061/15573752_zpid/
27,15570996,"349 Lakeview Way, Emerald Hills, CA 94062",94062,37.471655,-122.270531,4.0,3.0,2450.0,2020-07-28 15:00:00,2001,10149.0,2124465.0,2124000.0,Laura Bertolacci,https://www.zillow.com/profile/Laura-Bertolacci/,Brandon Stovall,https://www.zillow.com/profile/brandon-stovall/,2020-06-19 17:57:00,2148000.0,1,2273630.0,2020-05-31,https://www.zillow.com/homedetails/349-Lakeview-Way-Emerald-Hills-CA-94062/15570996_zpid/
28,15590635,"1528 Mitchell Way, Redwood City, CA 94061",94061,37.455351,-122.244332,3.0,2.0,1250.0,2020-07-27 15:00:00,1954,6137.0,1710385.0,1710000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,Brian Tran,https://www.zillow.com/profile/briantransf/,2020-06-25 13:52:00,1695000.0,1,1680082.0,2020-05-31,https://www.zillow.com/homedetails/1528-Mitchell-Way-Redwood-City-CA-94061/15590635_zpid/
29,15575312,"3008 Mcgarvey Ave, Redwood City, CA 94061",94061,37.46191,-122.24884,3.0,2.0,1200.0,2020-07-27 00:00:00,1954,6756.0,1600360.0,1600000.0,Julie Hadidi,https://www.zillow.com/profile/julie-hadidi/,Peter Hopelain,https://www.zillow.com/profile/Peterhopelain/,2020-05-21 15:45:00,1698000.0,1,1646068.0,2020-04-30,https://www.zillow.com/homedetails/3008-Mcgarvey-Ave-Redwood-City-CA-94061/15575312_zpid/
30,82957649,"3079 Oak Knoll Dr, Redwood City, CA 94062",94062,37.475334,-122.256181,5.0,6.0,3615.0,2020-07-27 00:00:00,1940,7291.0,2950665.0,2950000.0,Dan Gilmartin,https://www.zillow.com/profile/Dan-Gilmartin/,Gilson Team,https://www.zillow.com/profile/Gilson-Team/,2020-03-06 11:07:00,2998000.0,1,1719694.0,2020-02-29,https://www.zillow.com/homedetails/3079-Oak-Knoll-Dr-Redwood-City-CA-94062/82957649_zpid/
31,15573524,"532 Ruby St, Redwood City, CA 94062",94062,37.472012,-122.244714,2.0,1.0,980.0,2020-07-27 00:00:00,1937,4800.0,1380311.0,1380000.0,,,Cindy Lunk,https://www.zillow.com/profile/cindylunk/,2020-06-24 20:49:00,1349000.0,1,1276619.0,2020-05-31,https://www.zillow.com/homedetails/532-Ruby-St-Redwood-City-CA-94062/15573524_zpid/
32,63132154,"7 Monticello Ct, Woodside, CA 94062",94062,37.450187,-122.277166,4.0,4.0,4210.0,2020-07-24 00:00:00,2005,23234.0,4025986.0,4025000.0,,,Cindy Liebsch,https://www.zillow.com/profile/cindy9352/,2020-06-15 12:53:00,3995000.0,1,3279012.0,2020-05-31,https://www.zillow.com/homedetails/7-Monticello-Ct-Woodside-CA-94062/63132154_zpid/
33,15590051,"880 Bayview Way, Redwood City, CA 94062",94062,37.457806,-122.263837,3.0,3.0,1780.0,2020-07-24 00:00:00,2004,6499.0,1400343.0,1400000.0,,,Sandy and Joe,https://www.zillow.com/profile/sandyandjoe/,2020-06-09 13:06:00,1549000.0,1,1935373.0,2020-05-31,https://www.zillow.com/homedetails/880-Bayview-Way-Redwood-City-CA-94062/15590051_zpid/
34,15570999,"239 Hillsdale Way, Emerald Hills, CA 94062",94062,37.469759,-122.272378,4.0,4.0,3260.0,2020-07-24 00:00:00,1990,14893.0,2505614.0,2505000.0,,,Carol Bennett,https://www.zillow.com/profile/Bennettsrealty/,2020-06-18 09:13:00,2195000.0,1,2731769.0,2020-05-31,https://www.zillow.com/homedetails/239-Hillsdale-Way-Emerald-Hills-CA-94062/15570999_zpid/
35,15559260,"2000 Edgewood Rd, Redwood City, CA 94062",94062,37.475964,-122.269501,4.0,3.0,2650.0,2020-07-24 00:00:00,1961,41800.0,2675655.0,2675000.0,,,Robert Hughes,https://www.zillow.com/profile/rebob19/,2020-04-01 09:11:00,2788000.0,1,2695311.0,2020-03-31,https://www.zillow.com/homedetails/2000-Edgewood-Rd-Redwood-City-CA-94062/15559260_zpid/
36,15572545,"3790 Country Club Dr, Redwood City, CA 94061",94061,37.456167,-122.252657,4.0,3.0,2380.0,2020-07-21 00:00:00,1957,7000.0,2200582.0,2200000.0,,,,,,,0,2244844.0,2020-06-30,https://www.zillow.com/homedetails/3790-Country-Club-Dr-Redwood-City-CA-94061/15572545_zpid/
37,15575303,"2819 Carson St, Redwood City, CA 94061",94061,37.458537,-122.242233,3.0,2.0,1380.0,2020-07-20 15:00:00,1951,8833.0,1745473.0,1745000.0,Cassandra Smith,https://www.zillow.com/profile/Cassandra-Smith1/,Bobby Ohadi,https://www.zillow.com/profile/BobbyOhadi/,2020-06-19 14:23:00,1550000.0,1,1720232.0,2020-05-31,https://www.zillow.com/homedetails/2819-Carson-St-Redwood-City-CA-94061/15575303_zpid/
38,15571710,"3808 Jefferson Ave, Emerald Hills, CA 94062",94062,37.460489,-122.257429,4.0,2.0,1900.0,2020-07-20 15:00:00,1966,8446.0,1870507.0,1870000.0,Alison Williams,https://www.zillow.com/profile/awilliamsrwc/,"Cory Cooper, Realtor",https://www.zillow.com/profile/Cory-Cooper/,2020-06-19 09:38:00,1795000.0,1,1999034.0,2020-05-31,https://www.zillow.com/homedetails/3808-Jefferson-Ave-Emerald-Hills-CA-94062/15571710_zpid/
39,15574802,"542 Lancaster Way, Redwood City, CA 94062",94062,37.470148,-122.249273,2.0,1.0,1100.0,2020-07-20 15:00:00,1948,10410.0,1400379.0,1400000.0,Team Bedbury,https://www.zillow.com/profile/Bedbury-Group/,Team Bedbury,https://www.zillow.com/profile/Bedbury-Group/,2020-06-25 14:32:00,1275000.0,1,1635680.0,2020-05-31,https://www.zillow.com/homedetails/542-Lancaster-Way-Redwood-City-CA-94062/15574802_zpid/
40,15597544,"232 Highland Ter, Woodside, CA 94062",94062,37.439717,-122.256509,2.0,2.0,1380.0,2020-07-16 00:00:00,1929,14161.0,2350699.0,2350000.0,Jim Milton,https://www.zillow.com/profile/LoveWoodside/,Andrea Kohler,https://www.zillow.com/profile/Andrea-Kohler/,2020-04-01 17:39:00,2495000.0,1,1918449.0,2020-03-31,https://www.zillow.com/homedetails/232-Highland-Ter-Woodside-CA-94062/15597544_zpid/
41,15589577,"523 Oak Park Way, Emerald Hills, CA 94062",94062,37.462863,-122.275106,3.0,3.0,1990.0,2020-07-16 00:00:00,1998,6800.0,1920371.0,1919800.0,Jim Tierney,https://www.zillow.com/profile/jmtierney/,Camille Eder,https://www.zillow.com/profile/Camille-eder/,2020-06-11 14:36:00,1885000.0,1,2029563.0,2020-05-31,https://www.zillow.com/homedetails/523-Oak-Park-Way-Emerald-Hills-CA-94062/15589577_zpid/
42,15591120,"1581 Fernside St, Redwood City, CA 94061",94061,37.455434,-122.240421,3.0,2.0,1715.0,2020-07-13 15:00:00,1954,9378.0,1925610.0,1925000.0,Matthew Rogers,https://www.zillow.com/profile/user0573165/,,,2020-06-24 08:30:00,1699000.0,1,1726694.0,2020-05-31,https://www.zillow.com/homedetails/1581-Fernside-St-Redwood-City-CA-94061/15591120_zpid/
43,15574838,"828 Canyon Rd, Redwood City, CA 94062",94062,37.468695,-122.251649,4.0,2.0,2000.0,2020-07-13 15:00:00,1953,7548.0,1843584.0,1843000.0,Elaine White,https://www.zillow.com/profile/ElaineWhiteRealtor/,Natasha Nikolaeva,https://www.zillow.com/profile/NatashaYourRealtor/,2020-03-27 12:04:00,1895000.0,1,1887472.0,2020-02-29,https://www.zillow.com/homedetails/828-Canyon-Rd-Redwood-City-CA-94062/15574838_zpid/
44,15589859,"655 Glencrag Way, Woodside, CA 94062",94062,37.455056,-122.275696,3.0,2.0,2585.0,2020-07-13 00:00:00,1928,43560.0,3301046.0,3300000.0,Helen and Brad Miller,https://www.zillow.com/profile/HelenBradMiller/,Katharine Carroll,https://www.zillow.com/profile/ThereSolveGroup/,2020-02-08 14:08:00,3795000.0,1,3669004.0,2020-01-31,https://www.zillow.com/homedetails/655-Glencrag-Way-Woodside-CA-94062/15589859_zpid/
45,15571082,"562 Lakeview Way, Emerald Hills, CA 94062",94062,37.469124,-122.269209,3.0,2.0,1110.0,2020-07-07 08:00:00,1947,13708.0,1726592.0,1726000.0,Judy Citron,https://www.zillow.com/profile/Judy-Citron/,Clara Lee,https://www.zillow.com/profile/Clara-Lee/,2020-06-05 10:29:00,1649000.0,1,1446188.0,2020-05-31,https://www.zillow.com/homedetails/562-Lakeview-Way-Emerald-Hills-CA-94062/15571082_zpid/
46,15590435,"1028 Silver Hill Rd, Redwood City, CA 94061",94061,37.452402,-122.25389,4.0,3.0,2580.0,2020-07-02 00:00:00,1965,19998.0,2410936.0,2410000.0,,,,,2020-03-13 22:36:00,2699000.0,1,2700372.0,2020-02-29,https://www.zillow.com/homedetails/1028-Silver-Hill-Rd-Redwood-City-CA-94061/15590435_zpid/
47,15590389,"22 Somerset Pl, Woodside, CA 94062",94062,37.445958,-122.269563,5.0,4.0,4020.0,2020-07-01 00:00:00,1990,58501.0,3401344.0,3400000.0,,,Judy Citron,https://www.zillow.com/profile/Judy-Citron/,2020-05-24 11:56:00,3495000.0,1,4577080.0,2020-04-30,https://www.zillow.com/homedetails/22-Somerset-Pl-Woodside-CA-94062/15590389_zpid/
48,15572334,"902 Castle Hill Rd, Redwood City, CA 94061",94061,37.460133,-122.252427,4.0,2.5,1630.0,2020-06-30 15:00:00,1956,9191.0,1630663.0,1630000.0,Stacy Mardesich,https://www.zillow.com/profile/stacymardesich/,Pam Tyson,https://www.zillow.com/profile/tysonsales/,,,0,1782264.0,2020-06-30,https://www.zillow.com/homedetails/902-Castle-Hill-Rd-Redwood-City-CA-94061/15572334_zpid/
49,15573777,"2809 Jefferson Ave, Redwood City, CA 94062",94062,37.470887,-122.243355,2.0,2.0,850.0,2020-06-30 00:00:00,1930,6198.0,1145465.0,1145000.0,,,Jerry Rice Jr,https://www.zillow.com/profile/JerryRiceJr/,2020-04-28 16:07:00,1195000.0,1,1315818.0,2020-03-31,https://www.zillow.com/homedetails/2809-Jefferson-Ave-Redwood-City-CA-94062/15573777_zpid/
50,15572468,"927 Castle Hill Rd, Redwood City, CA 94061",94061,37.460011,-122.251546,3.0,3.0,1630.0,2020-06-30 00:00:00,1956,8925.0,1850752.0,1850000.0,,,Alison Williams,https://www.zillow.com/profile/awilliamsrwc/,2020-05-28 20:58:00,1749000.0,1,1921256.0,2020-04-30,https://www.zillow.com/homedetails/927-Castle-Hill-Rd-Redwood-City-CA-94061/15572468_zpid/
51,15574859,"3527 Highland Ave, Redwood City, CA 94062",94062,37.468224,-122.251616,4.0,3.0,1890.0,2020-06-29 08:00:00,1962,6969.0,1900772.0,1900000.0,Slava Nezhichkin,https://www.zillow.com/profile/Slava-Nezhichkin/,Katharine Carroll,https://www.zillow.com/profile/ThereSolveGroup/,2020-06-03 10:56:00,1849000.0,1,2001497.0,2020-05-31,https://www.zillow.com/homedetails/3527-Highland-Ave-Redwood-City-CA-94062/15574859_zpid/
52,15589699,"528 Lakemead Way, Emerald Hills, CA 94062",94062,37.461913,-122.265294,4.0,3.0,2380.0,2020-06-29 00:00:00,1969,9308.0,2246738.0,2245800.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,,,2020-05-15 12:24:00,2350000.0,1,2214014.0,2020-04-30,https://www.zillow.com/homedetails/528-Lakemead-Way-Emerald-Hills-CA-94062/15589699_zpid/
53,15574010,"1027 Ruby St, Redwood City, CA 94061",94061,37.468459,-122.240041,2.0,1.0,1140.0,2020-06-29 00:00:00,1947,5641.0,1420593.0,1420000.0,Leslie Woods,https://www.zillow.com/profile/Leslie-Woods/,,,2020-05-31 20:40:00,1325000.0,1,1192480.0,2020-05-31,https://www.zillow.com/homedetails/1027-Ruby-St-Redwood-City-CA-94061/15574010_zpid/
54,15572283,"3716 Bret Harte Dr, Redwood City, CA 94061",94061,37.459636,-122.253908,4.0,3.0,2154.0,2020-06-26 00:00:00,1956,7631.0,2451106.0,2450000.0,,,Arthur Sharif,https://www.zillow.com/profile/Arthur-Sharif/,2020-05-22 12:40:00,1298000.0,1,2185629.0,2020-04-30,https://www.zillow.com/homedetails/3716-Bret-Harte-Dr-Redwood-City-CA-94061/15572283_zpid/
55,15571077,"11 W Summit Dr, Emerald Hills, CA 94062",94062,37.469888,-122.267807,3.0,3.0,2480.0,2020-06-24 00:00:00,1948,9165.0,2367731.0,2460000.0,,,,,2020-05-29 12:56:00,2188000.0,1,2040452.0,2020-04-30,https://www.zillow.com/homedetails/11-W-Summit-Dr-Emerald-Hills-CA-94062/15571077_zpid/
56,15571578,"3828 Hamilton Way, Redwood City, CA 94062",94062,37.462695,-122.261362,5.0,3.5,3772.0,2020-06-19 15:00:00,1949,14078.0,3157172.0,3155000.0,,,Norm Fung,https://www.zillow.com/profile/Norm-Fung-SF-Realtor/,2020-03-20 13:26:00,3599000.0,1,3373075.0,2020-02-29,https://www.zillow.com/homedetails/3828-Hamilton-Way-Redwood-City-CA-94062/15571578_zpid/
57,15573930,"1169 Fairview Ave, Redwood City, CA 94061",94061,37.465782,-122.239615,3.0,2.0,1765.0,2020-06-19 00:00:00,1950,6250.0,1723992.0,1735000.0,Cesar Cervantes,https://www.zillow.com/profile/cesar-cervantes/,Loveless Team,https://www.zillow.com/profile/LovelessLuxuryRE/,2020-05-17 20:28:00,1625000.0,1,1783807.0,2020-04-30,https://www.zillow.com/homedetails/1169-Fairview-Ave-Redwood-City-CA-94061/15573930_zpid/
58,15597529,"111 Alta Mesa Rd, Woodside, CA 94062",94062,37.44129,-122.255713,4.0,3.0,2185.0,2020-06-19 00:00:00,1959,11931.0,2551351.0,2550000.0,Deborah Kehrberg,https://www.zillow.com/profile/deborah790/,,,2020-03-13 15:10:00,2695000.0,1,2411997.0,2020-02-29,https://www.zillow.com/homedetails/111-Alta-Mesa-Rd-Woodside-CA-94062/15597529_zpid/
59,15572735,"901 Emerald Hill Rd, Redwood City, CA 94061",94061,37.457841,-122.255441,4.0,3.0,2300.0,2020-06-19 00:00:00,1957,7701.0,2422005.0,1653000.0,Susan Tanner,https://www.zillow.com/profile/susan-tanner/,,,2020-05-18 13:11:00,1950000.0,1,2136765.0,2020-04-30,https://www.zillow.com/homedetails/901-Emerald-Hill-Rd-Redwood-City-CA-94061/15572735_zpid/
60,15571364,"635 Canyon Rd, Redwood City, CA 94062",94062,37.471798,-122.257694,3.0,2.0,1340.0,2020-06-18 15:00:00,1957,7980.0,1705923.0,1705000.0,Matthew Rogers,https://www.zillow.com/profile/user0573165/,Richard Ruch,https://www.zillow.com/profile/Richard-Ruch/,2020-05-20 06:27:00,1598000.0,1,1295234.0,2020-04-30,https://www.zillow.com/homedetails/635-Canyon-Rd-Redwood-City-CA-94062/15571364_zpid/
61,15573485,"462 Sapphire St, Redwood City, CA 94062",94062,37.472311,-122.246392,3.0,2.0,1690.0,2020-06-18 00:00:00,1949,6242.0,1646698.0,1520000.0,Chet Lane,https://www.zillow.com/profile/chetlane/,Brian Ayer,https://www.zillow.com/profile/brianayer/,2020-05-07 07:38:00,1648000.0,1,1757088.0,2020-04-30,https://www.zillow.com/homedetails/462-Sapphire-St-Redwood-City-CA-94062/15573485_zpid/
62,15575403,"1286 Fernside St, Redwood City, CA 94061",94061,37.458365,-122.24443,3.0,2.0,1851.0,2020-06-16 15:00:00,1951,6272.0,2076193.0,2075000.0,Michael Kaufman,https://www.zillow.com/profile/Michael-Kaufman4/,Team Bedbury,https://www.zillow.com/profile/Bedbury-Group/,2020-05-13 10:49:00,1988888.0,1,1991032.0,2020-04-30,https://www.zillow.com/homedetails/1286-Fernside-St-Redwood-City-CA-94061/15575403_zpid/
63,15571006,"60 W Summit Dr, Emerald Hills, CA 94062",94062,37.468165,-122.272433,2.0,1.0,1390.0,2020-06-16 00:00:00,1947,15799.0,1896068.0,1895000.0,John Shroyer,https://www.zillow.com/profile/JohnShroyer/,,,2020-04-29 15:40:00,1895000.0,1,1655360.0,2020-03-31,https://www.zillow.com/homedetails/60-W-Summit-Dr-Emerald-Hills-CA-94062/15571006_zpid/
